gene_name	log2FoldChange	pvalue	padj	wormbase_gene	chr	start	end	strand	biotype	HK2	HK4	HK5	HK6
oac-8	-7.67444042919125	0.000673657589114649	0.00510705280234164	WBGene00008077	IV	10584537	10587400	1	protein_coding	0	0	13.6375355612614	48.9950054819877
oac-9	1.88512609871717	0.432233912975148	0.604372592268603	WBGene00016753	I	6265691	6269073	-1	protein_coding	40.4158306330391	0.688853564991096	11.157983641032	0
oat-1	1.75270380366056	0.0109496800970208	0.0457234688426376	WBGene00003837	IV	8464752	8472605	-1	protein_coding	193.995987038587	268.652890346527	100.421852769288	37.2788085189037
oatr-1	0.632689593212246	0.0903154505968629	0.211859096180666	WBGene00015814	III	6394223	6396182	-1	protein_coding	2073.3321114749	2517.07092647746	1213.74066495226	1746.77845631435
oaz-1	-0.241868342230369	0.469907488651975	0.638749816091322	WBGene00022748	I	6093305	6094426	1	protein_coding	5711.76726421425	4850.9068046673	5482.28929562707	7007.35089273907
obr-1	-0.490392723764229	0.168945304034973	0.322074840110773	WBGene00012930	III	11257307	11270875	-1	protein_coding	718.391389502269	805.269817474591	996.779871932194	1143.92686712293
obr-2	-3.47799235588103	1.00377199496611e-12	5.51559282927553e-11	WBGene00008832	V	15011870	15014222	-1	protein_coding	316.253874703531	369.225510835227	2235.31605608675	5404.36212642621
obr-3	-0.757136704577705	0.0714498059204312	0.17968707702994	WBGene00014215	X	13798222	13809857	-1	protein_coding	263.71329488058	338.915953975619	490.951280205409	528.293972153607
obr-4	0.427734882457594	0.354300315711434	0.530723503647014	WBGene00016331	I	5829072	5834640	1	protein_coding	886.117086629381	835.579374334199	848.006756718434	432.434178819283
ocam-1	NA	NA	NA	WBGene00011363	V	14167228	14167729	-1	protein_coding	0	0	0	0
ocr-1	-2.16014674986821	0.220586915870455	0.384006488649206	WBGene00003838	V	10764366	10768454	1	protein_coding	0	15.8436319947952	48.3512624444721	23.432393926168
ocr-2	-2.43921808733105	5.98426679632352e-05	0.000663903164371963	WBGene00003839	IV	8213826	8220036	-1	protein_coding	33.3430602722572	48.9086031143678	254.154071823507	193.849804298299
ocr-3	-0.893058534275061	0.641514748434691	0.774531710022648	WBGene00003840	X	15168722	15173621	1	protein_coding	0	25.4875819046705	28.5148470826374	19.1719586668648
ocr-4	-2.07397455724997	0.283888354144153	0.457697222360285	WBGene00003841	IV	7329620	7332811	-1	protein_coding	1.01039576582598	6.88853564991096	4.95910384045868	28.7579380002971
ocrl-1	-0.366342029721814	0.416001399192784	0.589522135257467	WBGene00007620	I	9715321	9728108	-1	protein_coding	240.474192266582	305.850982856047	384.330547635548	320.597753262572
oct-1	2.87503015766871	0.0101899786327375	0.0434605928234682	WBGene00003842	I	9888356	9892223	-1	protein_coding	79.8212655002521	60.6191137192164	16.1170874814907	3.19532644447746
oct-2	-0.0232082923559667	0.9627549765605	0.979044029299752	WBGene00003843	X	11346455	11350244	1	protein_coding	218.245485418411	272.786011736474	295.066678507291	204.500892446557
octr-1	-0.927794778612254	0.405751831353505	0.580321283260374	WBGene00006411	X	5609155	5611250	-1	protein_coding	36.3742475697352	13.0882177348308	68.1876778063068	25.5626115558197
odc-1	-1.24288540870261	0.000110837755679935	0.0011311835631135	WBGene00003844	V	6898540	6900223	-1	protein_coding	1359.99270080176	1465.88038630105	3514.76484692509	3174.02426818094
odd-1	5.39317697168442	0.0130390689098375	0.0520658231869338	WBGene00003845	III	7108322	7109741	1	protein_coding	20.2079153165195	28.931849729626	1.23977596011467	0
odd-2	-1.05664740106438	0.0765896371348642	0.188805881956906	WBGene00003846	X	6159388	6160523	-1	protein_coding	66.6861205445145	86.7955491888781	152.492443094104	167.222083927654
odr-1	-0.429431210626601	0.815751878896431	0.892111261933796	WBGene00003848	X	13544822	13550824	-1	protein_coding	13.1351449557377	2.75541425996438	14.877311521376	6.39065288895492
odr-10	-1.02554433898599	0.352885162728463	0.529080279041693	WBGene00003856	X	6864313	6865939	-1	protein_coding	17.1767280190416	24.1098747746884	22.3159672820641	61.7763112598976
odr-2	-1.47097737463288	0.145484710023449	0.290413775099469	WBGene00003849	V	7103697	7114436	1	protein_coding	10.1039576582598	48.2197495493767	97.9423008490589	64.971637704375
odr-3	-1.55784434769553	0.0539652209753269	0.147090068679895	WBGene00003850	V	13246591	13249536	-1	protein_coding	33.3430602722572	33.0649711195726	63.2285739658481	132.073493038402
odr-4	-0.136044743609675	0.754645815246082	0.853152233794596	WBGene00003851	III	6730781	6733935	1	protein_coding	308.170708576923	407.801310474729	363.254356313598	423.913308300676
odr-7	0.452443967617415	0.858766382104464	0.919005911660737	WBGene00003854	X	12459069	12461639	-1	protein_coding	0	17.9101926897685	2.47955192022934	10.6510881482582
odr-8	0.134935196954794	0.727168172550743	0.833483868453275	WBGene00018160	IV	6579840	6582676	-1	protein_coding	529.447381292812	496.66342035858	454.997777362084	479.298966671619
oef-1	2.50980304373059	0.00166795984110076	0.0107044112272358	WBGene00018636	IV	7548417	7551511	1	protein_coding	186.923216677806	81.9735742339404	24.7955192022934	22.3672851113422
oga-1	-1.6041693754911	0.00162247660558291	0.0104663727927387	WBGene00020596	X	9343333	9347430	-1	protein_coding	540.561734716897	330.649711195726	1795.19559024604	852.087051860656
ogdh-1	0.0134934888061902	0.968220841670215	0.981933530964047	WBGene00020679	IV	4696982	4704011	-1	protein_coding	4781.19276388852	6050.20086131679	5916.2108816672	4815.35695182753
ogdh-2	0.980354091598206	0.0233484277981375	0.0804402786433992	WBGene00014098	V	12194457	12205494	1	protein_coding	866.919567078688	1261.97973106369	648.402827139972	431.369070004457
ogr-2	-0.18483223877209	0.90908767312577	0.949766570052375	WBGene00009946	II	10041134	10042515	1	protein_coding	6.06237459495586	17.9101926897685	21.0761913219494	6.39065288895492
ogt-1	-0.461465145318258	0.197284231725094	0.357507805002496	WBGene00003858	III	7145816	7153795	-1	protein_coding	1837.90989803745	2430.96423085358	3280.44719046342	2598.865508175
oig-1	-1.97087544336292	0.00699139773845314	0.0327388168190519	WBGene00003859	III	6524051	6525660	-1	protein_coding	32.3326645064313	51.6640173743322	105.380956609747	224.737959928248
oig-2	0.411913889566249	0.480712315490823	0.647887918398943	WBGene00003860	II	13006610	13008164	-1	protein_coding	146.507386044767	127.437909523353	107.860508529976	97.9900109639755
oig-3	-0.772615505279346	0.227419349125376	0.392233277689044	WBGene00003861	V	14729643	14731129	1	protein_coding	73.7588909052963	114.349691788522	121.498044091238	200.240457187254
oig-4	-1.45400762481064	0.0489653004299369	0.137650317285688	WBGene00043050	II	7613541	7614434	1	protein_coding	34.3534560380832	35.820385379537	102.901404689518	89.4691404453689
oig-5	-0.0611317289813418	0.961614471687791	0.978457586971109	WBGene00023520	IV	14807189	14809958	1	protein_coding	22.2287068481715	19.9767533847418	33.4739509230961	10.6510881482582
oig-8	0.887253720153599	0.497310682571788	0.661695561465983	WBGene00020582	II	6647166	6649126	-1	protein_coding	40.4158306330391	13.7770712998219	18.59663940172	10.6510881482582
ola-1	1.14681576643639	0.000579341305541511	0.00451584478059076	WBGene00012344	I	13340327	13343940	1	protein_coding	3226.19368028234	2721.66043527982	1420.78325029141	1265.34927201307
old-1	2.20069370076545	0.0782637794264541	0.192015692278084	WBGene00003862	II	9866648	9868736	-1	protein_coding	38.3950391013871	33.7538246845637	4.95910384045868	10.6510881482582
old-2	-3.59262664021765	0.459025860889351	NA	WBGene00003863	II	9847483	9849597	-1	protein_coding	0	0	3.71932788034401	0
olrn-1	-2.54444412516581	1.25401314148518e-09	4.10668723752019e-08	WBGene00007260	X	15537662	15546323	1	protein_coding	113.164325772509	108.838863268593	685.596105943412	609.242242080369
oma-1	2.15609606749674	0.0214791688734689	0.0758332723190222	WBGene00003864	IV	8888976	8890999	1	protein_coding	354.648913804918	53.0417245043144	59.5092460855041	31.9532644447746
oma-2	2.33356076348428	0.00654551650034139	0.0311083518399839	WBGene00003865	V	8029439	8031214	1	protein_coding	305.139521279445	70.2630636290918	44.6319345641281	29.823046815123
ooc-3	-0.834527750442016	0.0342525576159963	0.105999498113557	WBGene00003868	II	11493231	11495321	-1	protein_coding	353.638518039092	319.628054155868	572.776493572977	627.349091932408
ooc-5	0.77874502461265	0.125973469758899	0.262945460029524	WBGene00003870	II	8993169	8994533	1	protein_coding	511.260257507944	283.11881521134	213.241465139723	249.235462669242
ops-1	NA	NA	NA	WBGene00005744	IV	6282931	6284387	-1	protein_coding	0	0	0	0
ora-1	-1.84760547419455	0.000311640929290552	0.00267585665390843	WBGene00003879	IV	7977836	7979014	1	protein_coding	362.732079931526	354.070732405423	1833.6286450096	746.6412791929
orai-1	-0.816764540439912	0.0646380199736215	0.166961098882503	WBGene00015648	III	646754	654463	1	protein_coding	218.245485418411	198.389826717436	384.330547635548	349.355691262869
orc-1	2.06162317728781	0.00257653765865143	0.0151574145437804	WBGene00012650	III	10643002	10646107	1	protein_coding	144.486594513115	151.547784298041	43.3921586040134	27.6928291854713
orc-2	1.09519366614283	0.0956756791746994	0.220154092024685	WBGene00003882	II	10873931	10877934	1	protein_coding	185.91282091198	117.105106048486	84.3047652877975	57.5158760005943
orc-3	3.39743307712207	0.00814506882894769	0.0366393447832976	WBGene00022488	III	1208104	1213650	1	protein_coding	185.91282091198	151.547784298041	32.2341749629814	0
orc-4	1.03304075004011	0.264165106880039	0.43460676947286	WBGene00012651	III	10646170	10648861	1	protein_coding	91.9460146901639	57.863699459252	18.59663940172	54.3205495561168
orc-5	1.03937455798212	0.205484573981505	0.366997095571085	WBGene00013857	IV	10732832	10734632	-1	protein_coding	84.873244329382	61.9968208491986	29.7546230427521	41.539243778207
osg-1	-1.40280249169092	0.0211169078002281	0.0748105245240592	WBGene00019832	III	5487642	5498943	1	protein_coding	53.5509755887768	76.4627457140116	162.410650775022	182.133607335215
osm-1	-1.46102254847258	0.0648457599811394	0.167353275371225	WBGene00003883	X	16541330	16551211	1	protein_coding	28.2910814431273	115.727398918504	164.890202695251	233.258830446855
osm-10	0.319433820037467	0.659333973217316	0.788394422520765	WBGene00003890	III	7243305	7245743	1	protein_coding	67.6965163103404	100.5726204887	58.2694701253895	76.6878346674591
osm-11	-0.583991185721109	0.0675947689601461	0.17284406741333	WBGene00003891	X	17420211	17421582	-1	protein_coding	3442.4183741691	4095.92329743706	5411.62206590053	5888.98663717196
osm-12	-0.517455084489034	0.602576539453834	0.74579560779574	WBGene00003892	III	12191056	12202450	-1	protein_coding	29.3014772089533	24.1098747746884	43.3921586040134	33.0183732596004
osm-3	-0.592316750970723	0.481075740859471	0.648044962889545	WBGene00003884	IV	3796306	3800461	-1	protein_coding	35.3638518039092	45.4643352894123	73.1467816467655	48.9950054819877
osm-5	-1.24818800887405	0.0990746899970638	0.225102749430098	WBGene00003885	X	2984278	2991375	1	protein_coding	71.7380993736443	30.3095568596082	125.217371971582	116.096860816014
osm-6	-1.21173752715085	0.21866069048476	0.381807944673307	WBGene00003886	V	11924632	11927406	-1	protein_coding	23.2391026139975	17.2213391247774	43.3921586040134	50.0601142968136
osm-7	2.1748683562642	7.47681247990846e-05	0.000807344701113348	WBGene00003887	III	13576188	13580662	1	protein_coding	528.436985526986	584.147823112449	172.328858455939	74.5576170378074
osm-8	3.648258839454	1.6344352910734e-08	4.32172412830468e-07	WBGene00003888	II	7604193	7605401	-1	protein_coding	346.56574767831	287.251936601287	35.9535028433254	14.9115234075615
osm-9	-1.9589019759102	0.00848632396290457	0.037878414682025	WBGene00003889	IV	3551090	3557431	-1	protein_coding	27.2806856773014	32.3761175545815	90.5036450883709	141.659472371834
osr-1	2.13742286177602	0.00176635513909321	0.0112061343839207	WBGene00016329	I	5200258	5203504	-1	protein_coding	217.235089652585	314.806079200931	32.2341749629814	88.4040316305431
ost-1	-0.0175095485057005	0.959646231839277	0.977676344840478	WBGene00003893	IV	1107396	1110856	1	protein_coding	8530.77145086872	7887.37331914805	6849.76217963355	9768.1129407676
osta-1	-0.50110323313163	0.701690940686361	0.816806162135928	WBGene00015287	II	6664	9486	1	protein_coding	24.2494983798234	8.95509634488424	29.7546230427521	17.0417410372131
osta-2	-0.211386591742798	0.658961398300455	0.788217678757157	WBGene00015942	II	5707691	5712351	1	protein_coding	413.251868222824	295.51817938118	500.869487886326	319.532644447746
osta-3	-0.723609552520935	0.104406563074846	0.232989319652357	WBGene00012182	II	14812182	14814889	1	protein_coding	268.76527370971	226.632822882071	358.295252473139	459.061899189929
ostb-1	1.26949996885266	0.000349785765550597	0.00294923592520013	WBGene00011638	II	7864074	7866256	1	protein_coding	2017.76034435447	1939.12278544993	932.311522006231	709.362470673996
ostd-1	0.918032510164518	0.0072880231955625	0.0337383617296437	WBGene00019693	I	5549137	5550505	-1	protein_coding	1441.83475783367	1330.17623399781	735.187144347999	731.729755785339
ostf-4	-4.81856347207037	0.316810938767817	NA	WBGene00011557	III	10299164	10299949	-1	protein_coding	0	0	8.67843172080269	0
otpl-1	-0.214157301518746	0.876257407861217	0.930735867001489	WBGene00015035	IV	3568979	3577630	1	protein_coding	22.2287068481715	11.7105106048486	29.7546230427521	9.58597933343238
otpl-2	-2.39481718494067	0.0455312656786939	0.130390532366501	WBGene00017034	V	4073755	4077548	1	protein_coding	6.06237459495586	14.465924864813	23.5557432421787	85.2087051860656
otpl-3	0.132809395625469	0.81942048770115	0.894619712498935	WBGene00017449	X	6921646	6924764	-1	protein_coding	132.361845323203	231.454797837008	142.574235413187	189.589369038996
otpl-4	-8.40037955606138	1.28191870663765e-05	0.000174887833760612	WBGene00018477	V	8537331	8539614	1	protein_coding	0	0	55.7899182051601	47.9298966671619
otpl-5	-4.03760416307156	0.0405505949679211	0.120100069224941	WBGene00018478	V	8529519	8532465	1	protein_coding	0	2.75541425996438	12.3977596011467	35.1485908892521
otpl-6	-2.90796910583836	0.552244546249745	NA	WBGene00018479	V	8525908	8528580	1	protein_coding	0	0	1.23977596011467	1.06510881482582
otpl-7	NA	NA	NA	WBGene00018480	V	8521503	8524555	1	protein_coding	0	0	0	0
otpl-8	-1.15461663055632	0.560060979216201	0.713401071178854	WBGene00010403	X	12266912	12270941	-1	protein_coding	10.1039576582598	1.37770712998219	21.0761913219494	4.26043525930328
otub-1	0.595735912945933	0.149073937485683	0.295267409794962	WBGene00007718	V	15066298	15067464	1	protein_coding	622.403791748801	490.46373827366	339.698613071419	396.220479115205
otub-2	-1.16661270718788	0.0102633642391057	0.0436864360644074	WBGene00021733	I	398891	412915	1	protein_coding	161.663322532156	221.121994362142	445.079569681166	415.39243778207
otub-3	1.18966348109407	0.0294355129119182	0.0950036416303143	WBGene00009007	IV	8728139	8730510	1	protein_coding	220.266276950063	212.166898017257	81.8252133675682	107.575990297408
otub-4	-0.357315929460154	0.536636307533736	0.695591458388177	WBGene00015249	IV	3373387	3378130	-1	protein_coding	238.45340073493	135.704152303246	182.247066136856	296.100250521578
oxa-1	1.40270727543028	0.00857222509663633	0.0381594053528433	WBGene00007215	I	13387819	13391450	1	protein_coding	463.771656514123	255.564672611697	137.615131572728	134.203710668053
oxi-1	-0.183956142287728	0.685343259429823	0.806609564377691	WBGene00003898	III	10858284	10866994	1	protein_coding	332.420206956746	448.443670809203	363.254356313598	524.033536894304
oxy-4	0.659429979261454	0.292414932313716	0.466513183370453	WBGene00021902	III	5155472	5158774	-1	protein_coding	119.226700367465	125.371348828379	70.6672297265362	84.1435963712398
oxy-5	0.742127124772403	0.0997493671622744	0.226154980904499	WBGene00045483	I	5760897	5762435	-1	protein_coding	701.214661483228	482.886349058758	295.066678507291	412.197111337592
paa-1	-0.486035241945417	0.124950712452154	0.261785768014302	WBGene00003901	III	5450106	5453137	1	protein_coding	2995.82344567402	2734.74865301465	3794.954213911	4230.61221248816
pab-1	0.780682407054719	0.0392260855903253	0.117289768506638	WBGene00003902	I	10432815	10435882	-1	protein_coding	24192.9162169372	21985.4503802558	16808.8824672347	10071.668952993
pab-2	-1.46207214881326	8.90003782211303e-06	0.00012819823488522	WBGene00003903	X	13522264	13527483	-1	protein_coding	1162.9655264657	1411.46095466676	3565.59566128979	3528.70550351794
pabp-2	0.775602105837818	0.0647955828427278	0.16725262035603	WBGene00003904	I	9420907	9421992	-1	protein_coding	655.746852021059	480.130934798794	329.780405390502	333.379059040482
pac-1	-1.90117093964479	8.85059851184114e-07	1.62925039764101e-05	WBGene00015418	III	8493878	8518879	1	protein_coding	670.902788508448	1064.27875791124	3460.21470468004	3024.90903410533
pacs-1	-0.369921966990838	0.328981590433542	0.504874741840483	WBGene00015116	II	4369625	4372597	-1	protein_coding	1017.46853618676	743.961850190383	1051.33001417724	1223.81002823487
pad-1	-0.27639273052163	0.58209834528172	0.730907277077458	WBGene00003905	I	12878595	12902806	1	protein_coding	795.181467705043	1590.56288156444	1869.58214785292	1021.43935341796
pad-2	0.646047465047878	0.478375430201906	0.646035615268158	WBGene00010757	III	10279127	10281476	1	protein_coding	77.8004739686002	43.397774594439	26.0352951624081	51.1252231116394
paf-1	1.79618711693487	0.59673165408421	0.74113576224268	WBGene00003906	I	4984760	4986739	-1	protein_coding	17.1767280190416	0	4.95910384045868	0
paf-2	-0.435193564557355	0.303526903414412	0.478368116733372	WBGene00003907	X	4291475	4297630	-1	protein_coding	284.931605962925	291.385057991234	414.0851706783	365.332323485256
